x y z
51.857445 -40.028664 5.918107
28.549648 19.423752 -19.113132
37.16853 28.322454 -17.646538
36.236237 39.7789 -10.483279
48.062981 33.302086 -11.62343
50.590416 30.384018 -1.712101
51.808121 32.924168 7.500508
53.601112 23.459734 12.378639
6.287729 42.807838 -12.545784
5.855214 57.335644 -8.74685
6.055158 37.967064 -5.560154
9.455617 51.245384 -0.892477
7.146255 63.800076 6.022142
6.777942 42.945862 2.778136
17.205475 64.496864 12.058584
8.019125 52.819416 13.770651
8.786402 42.372921 12.149771
4.965496 30.438549 16.082508
6.334887 60.469269 20.27968
15.767813 58.402504 24.064137
4.187357 17.821047 24.497679
7.923166 43.667084 24.021355
5.691772 53.041111 30.355928
18.159857 48.479435 34.869392
9.688253 52.32885 38.457504
24.60759 39.556831 35.007427
5.717729 40.924515 39.664135
11.571442 43.830353 46.055332
28.06945 26.412346 42.414314
20.874224 36.361629 42.4641
9.418368 32.454491 55.439938
23.620401 20.631874 48.721012
19.126356 30.490843 52.611328
13.171672 20.250025 59.806602
10.794506 -51.334919 6.478431
5.589296 -47.16811 12.747524
14.000438 -55.433884 18.836735
5.574718 -51.665451 17.977108
5.941295 -42.687408 23.119352
13.145058 -63.491478 27.696966
4.03687 -59.619781 25.875135
5.688343 -49.391762 27.185812
4.634961 -40.973133 32.640888
3.275221 -29.52947 30.237059
10.614208 -52.130917 33.129353
4.637046 -65.589531 34.636192
4.862418 -32.917866 37.296196
3.253239 -23.29756 36.335392
9.99013 -43.237457 38.460777
8.808128 -54.582336 40.108002
5.95049 -62.882385 46.476505
7.414333 -46.344273 44.5056
7.285505 -51.361851 48.554176
