Strength Degree Hemisphere
1941.59863945578 28 1
2395.04421768707 30 1
3918.53741496599 46 1
3428.84353741497 41 1
3872.57823129252 46 1
3945.20068027211 44 1
2154.36394557823 35 1
2136.57823129252 36 1
9003.31292517007 45 1
3488.69387755102 34 1
3044.1156462585 35 1
6474.6462585034 46 1
4149.75170068027 100 1
1981.52380952381 50 1
4760.8843537415 80 1
6669.57823129252 77 1
4851.77210884354 58 1
9390.30952380953 54 1
2197.84693877551 39 1
2416.95918367347 40 1
7508.7925170068 93 1
4720.15646258503 62 1
6961.91496598639 76 1
2645.18367346939 56 1
4474.09863945578 71 1
5450.31292517007 63 1
